category,name,url,price,rating,reviews_count,image_url,description,brand,color,laptop_type,processor_brand,processor_model,ram_gb,ram_type,gpu_brand,gpu_model,has_dedicated_gpu,storage_gb,storage_type,screen_size,display_type,touchscreen,weight_kg,battery_whr,os,good_for_gaming,good_for_video_editing,good_for_programming,good_for_students,good_for_business
laptop,Samsung Galaxy Book3 Pro 360 EVO AMOLED Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Ho...,https://www.flipkart.com/samsung-galaxy-book3-pro-360-evo-amoled-intel-core-i5-13th-gen-1340p-16-gb-512-gb-ssd-windows-11-home-np960qfg-ka2in-thin-light-laptop/p/itm5c25f62dc7f48?pid=COMGPXFFBGVJEEEY&lid=LSTCOMGPXFFBGVJEEEYINVYSU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_436&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMGPXFFBGVJEEEY.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,151499,5,0,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/b/c/-original-imahg5fubyjzcqag.jpeg?q=70,"Samsung Galaxy Book3 Pro 360 EVO AMOLED Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Ho.... powered by Intel Core i5. 16GB DDR5 RAM. 512.0GB SSD. 16.0"" OLED display. weighs 1.66kg. running Windows 11 Home.",Samsung,Graphite,Thin and Light Laptop,Intel,Core i5,16,DDR5,Intel,Iris Xe,FALSE,512,SSD,16,OLED,FALSE,1.66,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS...",https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj3700ws-thin-light-laptop/p/itmf31c79724a398?pid=COMHCQ5ECZZV6THK&lid=LSTCOMHCQ5ECZZV6THKTW8YMF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_437&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksOzPg7vsd7D4p8wAZjwr0n933jN4jhGgPcCWMhB0VVnE_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,34990,4.3,163,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/l/v/-original-imahgfdffszmurd7.jpeg?q=70,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS.... powered by Intel Core i3. 8GB DDR4 RAM. 512.0GB SSD. 15.6"" Full HD display. weighs 1.7kg. running Windows 11 Home.",ASUS,Terra Cotta,Thin and Light Laptop,Intel,Core i3,8,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,Full HD,FALSE,1.7,,Windows 11 Home,FALSE,FALSE,FALSE,TRUE,TRUE
laptop,Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://www.flipkart.com/lenovo-ideapad-slim-3-next-gen-ai-pc-wuxga-ips-copilot-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-15q8x10-thin-light-laptop/p/itm097ac7e15511b?pid=COMHDMJYDGBTMJXG&lid=LSTCOMHDMJYDGBTMJXG112MJM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_438&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksM5PTekiBHin9HqfLNLLA0JNwAKNkUyoQ8jObELuPEQTPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,49990,4.3,27,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/z/z/-original-imahgfdfx3hhguyc.jpeg?q=70,"Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/.... powered by Qualcomm Snapdragon X. 16GB LPDDR5X RAM. 512.0GB SSD. 15.3"" IPS display. weighs 1.55kg. running Windows 11 Home.",Lenovo,Luna Grey,Thin and Light Laptop,Qualcomm,Snapdragon X,16,LPDDR5X,Qualcomm,Adreno,FALSE,512,SSD,15.3,IPS,FALSE,1.55,50,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,MSI Katana 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,https://www.flipkart.com/msi-katana-15-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-b13vek-297in-gaming-laptop/p/itmc1fcfaf2d031e?pid=COMGRDC8HS2EVZSN&lid=LSTCOMGRDC8HS2EVZSN3RVTPA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_439&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMGRDC8HS2EVZSN.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,91990,4.4,4,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/t/w/-original-imah3cxkepkwh9f4.jpeg?q=70,"MSI Katana 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF.... powered by Intel Core i7. 16GB DDR5 RAM. 1024.0GB SSD. NVIDIA RTX 4050 graphics. 15.6"" IPS display. weighs 2.25kg. running Windows 11 Home.",MSI,Black,Gaming Laptop,Intel,Core i7,16,DDR5,NVIDIA,RTX 4050,TRUE,1024,SSD,15.6,IPS,FALSE,2.25,,Windows 11 Home,TRUE,TRUE,TRUE,TRUE,FALSE
laptop,DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,https://www.flipkart.com/dell-inspiron-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm1e8ad2b18043a?pid=COMGRGYFCKYEDQEP&lid=LSTCOMGRGYFCKYEDQEP2YFYY6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_440&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMGRGYFCKYEDQEP.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,37490,4.2,0,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/b/k/inspiron-15-thin-and-light-laptop-dell-original-imagrgyf8px89mhp.jpeg?q=70,"DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap.... powered by Intel Core i3. 8GB DDR4 RAM. 512.0GB SSD. 15.6"" Full HD display. weighs 1.62kg. running Windows 11 Home.",DELL,Platinum Silver,Thin and Light Laptop,Intel,Core i3,8,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,Full HD,TRUE,1.62,,Windows 11 Home,FALSE,FALSE,FALSE,TRUE,TRUE
laptop,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW9JOF4ZC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_441&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksNdxUjqGI_LPV64DMfVRznXp5iBsv_cHJc2xbWysDCSOfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,30990,4.3,233,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/p/w/-original-imahg5fxzmyzbkv8.jpeg?q=70,"Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light .... powered by Intel Core i3. 8GB DDR4 RAM. 512.0GB SSD. 14.0"" HD display. weighs 1.45kg. running Windows 11 Home.",Acer,Steel Gray,Thin and Light Laptop,Intel,Core i3,8,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,14,HD,FALSE,1.45,,Windows 11 Home,FALSE,FALSE,FALSE,TRUE,TRUE
laptop,"ASUS Vivobook 15 (2025) (i5 14th Gen) with MSO 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U...",https://www.flipkart.com/asus-vivobook-15-2025-i5-14th-gen-mso-2024-m365-basic-backlit-keyboard-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-nj2862ws-thin-light-laptop/p/itm509f174cc1a04?pid=COMHDG7CFDWVKYMZ&lid=LSTCOMHDG7CFDWVKYMZSDYMWT&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_442&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksOqAyN6lhstf9YwWjhzX4jxJubSY-XXxoDQMrwdvEBBPPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,49990,4.3,79,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/u/e/-original-imahcd8gzqjnp2vv.jpeg?q=70,"ASUS Vivobook 15 (2025) (i5 14th Gen) with MSO 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U.... powered by Intel Core 5. 16GB DDR4 RAM. 512.0GB SSD. 15.6"" Full HD display. weighs 1.7kg. running Windows 11 Home.",ASUS,Cool Silver,Thin and Light Laptop,Intel,Core 5,16,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,Full HD,FALSE,1.7,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,Apple MacBook Pro M3 - (8 GB/1 TB SSD/macOS Sonoma) MR7K3HN/A,https://www.flipkart.com/apple-macbook-pro-m3-8-gb-1-tb-ssd-macos-sonoma-mr7k3hn-a/p/itmcd041a34ee857?pid=COMGUTX7VWJBGPCZ&lid=LSTCOMGUTX7VWJBGPCZ1DIQ1B&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_443&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMGUTX7VWJBGPCZ.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,158699,4.3,6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/q/t/-original-imaguw3hwp55jj7b.jpeg?q=70,"Apple MacBook Pro M3 - (8 GB/1 TB SSD/macOS Sonoma) MR7K3HN/A. powered by Apple M3. 8GB Unified Memory RAM. 1024.0GB SSD. 14.0"" HD display. weighs 1.55kg. running macOS Sonoma.",Apple,Silver,Thin and Light Laptop,Apple,M3,8,Unified Memory,,,FALSE,1024,SSD,14,HD,FALSE,1.55,,macOS Sonoma,FALSE,FALSE,FALSE,TRUE,TRUE
laptop,Acer Aspire 14 AI Qualcomm Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) A14-11M Thin and Light La...,https://www.flipkart.com/acer-aspire-14-ai-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-a14-11m-thin-light-laptop/p/itm08730687919bb?pid=COMHFSHUTDFXBZKR&lid=LSTCOMHFSHUTDFXBZKRBKC09Q&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_444&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMHFSHUTDFXBZKR.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,59990,4.5,24,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/p/l/-original-imahg4wgbhqj5teq.jpeg?q=70,"Acer Aspire 14 AI Qualcomm Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) A14-11M Thin and Light La.... powered by Qualcomm Snapdragon X. 16GB LPDDR5X RAM. 512.0GB SSD. 14.0"" IPS display. weighs 1.26kg. running Windows 11 Home.",Acer,Steam Blue,Thin and Light Laptop,Qualcomm,Snapdragon X,16,LPDDR5X,Qualcomm,Adreno,FALSE,512,SSD,14,IPS,FALSE,1.26,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itm9a50f9400e0e0?pid=COMHAUZWVNJSFAMN&lid=LSTCOMHAUZWVNJSFAMNCQMECQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_445&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksP5Mc6tSPXblGeCwaUGfVvjvVC4qkBok_NyawEJOiZmbQ%3D%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,49990,4.4,200,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/o/h/-original-imahg5fydhnpgbyz.jpeg?q=70,"MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi.... powered by Intel Core 5 (Series 2). 16GB DDR5 RAM. 512.0GB SSD. 14.0"" OLED display. weighs 1.4kg. running Windows 11 Home.",MOTOROLA,PANTONE Wedgewood,Thin and Light Laptop,Intel,Core 5 (Series 2),16,DDR5,Intel,Integrated Graphics,FALSE,512,SSD,14,OLED,FALSE,1.4,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,HP AMD Athlon Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 255 Laptop,https://www.flipkart.com/hp-amd-athlon-dual-core-8-gb-256-gb-ssd-windows-11-home-255-laptop/p/itmf1ca83d7a968d?pid=COMGP22PUZHZT2HG&lid=LSTCOMGP22PUZHZT2HGQKT4UM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_446&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMGP22PUZHZT2HG.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,26990,4,72,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/g/m/255-g8-laptop-hp-original-imagp22z6jwc5mfz.jpeg?q=70,"HP AMD Athlon Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 255 Laptop. powered by AMD Athlon Dual Core. 8GB LPDDR4 RAM. 256.0GB SSD. AMD Radeon Amd graphics. 15.6"" LCD display. running Windows 11 Home.",HP,Black,Laptop,AMD,Athlon Dual Core,8,LPDDR4,AMD,Radeon Amd,TRUE,256,SSD,15.6,LCD,FALSE,,,Windows 11 Home,TRUE,FALSE,FALSE,FALSE,FALSE
laptop,DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) OVN353025001RING1O Thin and ...,https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-ovn353025001ring1o-thin-light-laptop/p/itmb007cf7efac41?pid=COMHD99W94EPN2H2&lid=LSTCOMHD99W94EPN2H28GBQQL&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_447&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksNLv_Y64wxmDP6TfogSkz5Rxmq-N3ckn5uu7Zz4vmIU_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,38990,4.2,31,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/i/b/-original-imahgx8ws7ypyhmd.jpeg?q=70,"DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) OVN353025001RING1O Thin and .... powered by Intel Core i3. 16GB DDR4 RAM. 512.0GB SSD. 15.6"" HD display. weighs 1.66kg. running Windows 11 Home.",DELL,Titan Grey,Thin and Light Laptop,Intel,Core i3,16,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,HD,FALSE,1.66,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,Lenovo IdeaPad Slim 5 Co-Pilot Next Gen AI PC Full Metal Snapdragon X Plus - (16 GB/1 TB SSD/Windows 1...,https://www.flipkart.com/lenovo-ideapad-slim-5-co-pilot-next-gen-ai-pc-full-metal-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm8a59041fc8c0f?pid=COMH4N9CZ7JKPQQC&lid=LSTCOMH4N9CZ7JKPQQCOFLXDU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_448&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksOhA5VQP8DBJK5yCiKDrtQysQZOMXCSfQ57uU2tYWgzIvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,57990,4.1,68,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/l/r/-original-imahg5fxwyqndjhu.jpeg?q=70,"Lenovo IdeaPad Slim 5 Co-Pilot Next Gen AI PC Full Metal Snapdragon X Plus - (16 GB/1 TB SSD/Windows 1.... powered by Snapdragon X Plus. 16GB LPDDR5X RAM. 1024.0GB SSD. 14.0"" IPS display. weighs 1.48kg. running Windows 11 Home.",Lenovo,Cloud Grey,Thin and Light Laptop,Snapdragon,X Plus,16,LPDDR5X,Qualcomm,Adreno,FALSE,1024,SSD,14,IPS,FALSE,1.48,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 1...,https://www.flipkart.com/hp-250r-g9-2024-intel-core-i3-13th-gen-1315u-13th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmff5abac6385ed?pid=COMH75KHRZHEHBNY&lid=LSTCOMH75KHRZHEHBNYTU45X8&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_449&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMH75KHRZHEHBNY.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,35490,4.2,1,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/t/o/250r-g9-thin-and-light-laptop-hp-original-imah77g3dbdcvy6p.jpeg?q=70,"HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 1.... powered by Intel Core i3. 8GB DDR4 RAM. 512.0GB SSD. 15.6"" HD display. weighs 1.74kg. running Windows 11 Home.",HP,Black,Thin and Light Laptop,Intel,Core i3,8,DDR4,Intel,Integrated Graphics,FALSE,512,SSD,15.6,HD,FALSE,1.74,,Windows 11 Home,FALSE,FALSE,FALSE,TRUE,TRUE
laptop,DELL Inspiron 3530 Intel Core i3 13th Gen 1305U - (8 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin a...,https://www.flipkart.com/dell-inspiron-3530-intel-core-i3-13th-gen-1305u-8-gb-1-tb-ssd-windows-11-home-thin-light-laptop/p/itm40c2ea895fc09?pid=COMGTE3FNM5QVW3X&lid=LSTCOMGTE3FNM5QVW3X0TSGQV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_450&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMGTE3FNM5QVW3X.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,42490,4.1,20,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/e/a/inspiron-3530-thin-and-light-laptop-dell-original-imagte3fnfceuuk4.jpeg?q=70,"DELL Inspiron 3530 Intel Core i3 13th Gen 1305U - (8 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin a.... powered by Intel Core i3. 8GB DDR4 RAM. 1024.0GB SSD. 15.6"" HD display. weighs 1.65kg. running Windows 11 Home.",DELL,Silver,Thin and Light Laptop,Intel,Core i3,8,DDR4,Intel,Integrated Graphics,FALSE,1024,SSD,15.6,HD,FALSE,1.65,,Windows 11 Home,FALSE,FALSE,FALSE,TRUE,TRUE
laptop,ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj130ws-e1504fa-bq2322ws-thin-light-laptop/p/itm9af4f3b5de2ff?pid=COMH94992SQ8HYGZ&lid=LSTCOMH94992SQ8HYGZMHVF97&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_451&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksMnN68q3uTrWRBXYZJi_TOkeXuwVW62AVi8x5VsiH1JWvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,30990,4.3,94,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/y/o/-original-imahg5fxjta7gns7.jpeg?q=70,"ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | .... powered by AMD Ryzen 3. 8GB LPDDR5 RAM. 512.0GB SSD. AMD Radeon Amd graphics. 15.6"" Full HD display. weighs 1.63kg. running Windows 11 Home.",ASUS,Mixed Black,Thin and Light Laptop,AMD,Ryzen 3,8,LPDDR5,AMD,Radeon Amd,TRUE,512,SSD,15.6,Full HD,FALSE,1.63,,Windows 11 Home,TRUE,FALSE,FALSE,TRUE,TRUE
laptop,ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS | ...,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj132ws-e1504fa-nj521ws-thin-light-laptop/p/itm657eb80ea799a?pid=COMH9499JNGDGTZ5&lid=LSTCOMH9499JNGDGTZ5WJGUDN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_452&otracker=browse&fm=organic&iid=en_KQtdkJV8ZXxaGT-i-TcDRx9KqWxxvI5yxAj1772_ksPmDJUlPoaVUsEu6CaGChbAA7n7AfVUkWPBQmloXe9mZqV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,36990,4.2,49,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/b/i/-original-imahg53xeuxqm6bv.jpeg?q=70,"ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS | .... powered by AMD Ryzen 5. 8GB LPDDR5 RAM. 512.0GB SSD. AMD Radeon Amd graphics. 15.6"" Full HD display. weighs 1.63kg. running Windows 11 Home.",ASUS,Cool Silver,Thin and Light Laptop,AMD,Ryzen 5,8,LPDDR5,AMD,Radeon Amd,TRUE,512,SSD,15.6,Full HD,FALSE,1.63,,Windows 11 Home,TRUE,FALSE,FALSE,TRUE,TRUE
laptop,MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Thin a...,https://www.flipkart.com/msi-modern-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-b12mo-thin-light-laptop/p/itm60c14709fdf3b?pid=COMHYWTJCHNVFNPF&lid=LSTCOMHYWTJCHNVFNPF6W07N8&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_453&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMHYWTJCHNVFNPF.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,44990,4.2,17,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/s/k/-original-imahg5fursfuzxze.jpeg?q=70,"MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Thin a.... powered by Intel Core i5. 16GB DDR4 RAM. 512.0GB SSD. 15.6"" IPS display. weighs 1.7kg. running Windows 11 Home.",MSI,Black,Thin and Light Laptop,Intel,Core i5,16,DDR4,Intel,Iris Xe,FALSE,512,SSD,15.6,IPS,FALSE,1.7,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
laptop,HP Pavilion Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3079TU Thin and Lig...,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1340p-16-gb-512-gb-ssd-windows-11-home-15-eg3079tu-thin-light-laptop/p/itm4ae6958287d36?pid=COMGPYHAMPKQYPQB&lid=LSTCOMGPYHAMPKQYPQBUOCLS3&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_19_454&otracker=browse&fm=organic&iid=25fe8285-6c87-4933-ab7b-253ef2879e06.COMGPYHAMPKQYPQB.SEARCH&ppt=None&ppn=None&ssid=2k3y9ycdeo0000001764345768396,58990,4.3,107,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/q/m/-original-imahg5fx9sg5j5nd.jpeg?q=70,"HP Pavilion Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3079TU Thin and Lig.... powered by Intel Core i5. 16GB DDR4 RAM. 512.0GB SSD. 15.6"" IPS display. weighs 1.75kg. running Windows 11 Home.",HP,Natural Silver,Thin and Light Laptop,Intel,Core i5,16,DDR4,Intel,Iris Xe,FALSE,512,SSD,15.6,IPS,FALSE,1.75,,Windows 11 Home,FALSE,FALSE,TRUE,TRUE,TRUE
